2940	98	2941
2455	278	2940
2182	278	2940
184	278	2940
2941	278	1385
2941	444	2182
2940	434	2941
2941	278	2181
2940	434	2182
2940	98	2182
2941	464	2182
2181	456	2941
2940	50	63
2941	278	2940
2942	18	601
2942	52	69
2942	52	2108
2942	108	21
2942	48	134
791	30	2942
2942	18	876
2942	108	384
2942	324	1589
2942	18	869
2943	74	161
2943	78	1749
2943	174	758
2943	34	101
2943	78	138
2943	24	25
2943	436	69
758	174	2943
2943	28	27
758	28	2943
2943	94	161
30	28	2943
2943	28	774
338	146	2943
1302	26	2943
27	28	2943
2943	78	379
2943	78	1055
2943	28	758
2943	144	943
2943	20	21
1055	54	2943
2944	46	98
2944	62	950
2944	46	388
2944	46	617
950	16	2944
2944	46	113
2944	130	231
2944	46	426
2944	46	23
2944	46	494
999	16	2944
2944	40	48
2944	46	1844
2944	52	69
2944	46	61
2944	46	157
2944	46	201
2944	18	179
2945	74	2946
2946	320	1045
2945	208	1700
2945	74	97
2945	70	726
497	60	2946
2945	70	292
2946	128	21
409	0	2945
2945	70	980
536	222	2946
2946	284	497
272	160	2945
2946	50	63
2945	32	268
94	190	2946
2945	70	400
2945	34	40
2946	114	2946
2945	70	781
705	160	2945
2945	24	94
2715	0	2945
2946	10	1286
2945	20	21
2945	70	1224
2945	246	151
2945	32	510
2945	70	1270
2947	144	2948
2947	298	189
2947	28	334
2948	40	366
24	28	2947
2947	144	1063
2947	78	490
2948	118	189
2948	18	34
2947	94	75
2948	18	146
2947	20	21
1063	126	2947
353	28	2947
2948	40	232
2947	28	467
467	28	2947
2947	28	264
2948	132	569
703	144	2948
2948	18	299
688	28	2947
2948	46	21
2947	34	40
2948	130	309
2948	358	2174
2948	52	69
1170	28	2947
2947	144	1724
2947	162	1121
2947	28	318
2948	358	1398
2947	12	1910
2947	70	657
1551	144	2948
1121	28	2947
2947	70	106
1121	162	2947
2947	28	688
2948	48	822
2949	70	132
2949	24	94
2799	54	2949
2949	28	2522
2949	406	2061
