3410	0.009456571439680466
822	0.0010508754719708911
519	0.0012345118084259544
21	0.23814906175982278
1793	0.0
189	0.07235364684668506
3194	0.00017951304340791912
157	0.0030672659037779917
548	0.0005129712442479637
314	0.0009076675982788229
1844	2.228896249533564e-05
1680	0.0004790777252595759
112	0.013735485244479194
3150	0.000385312934398208
1424	3.971636459993333e-06
1248	0.0008368168244216427
2972	7.030151897016829e-05
1586	0.0007386868150372599
201	0.00224668365707485
481	0.00010743232853631512
403	0.00023959450755577143
1383	0.0
69	0.058483838663825075
43	0.0002753138442718352
600	6.505142555997393e-06
629	0.0004384737188525149
63	0.07206216718939443
113	0.0015747009970394845
3409	0.0002279131194103128
119	0.0006968579478711193
23	0.0004009961916474898
150	0.0
388	0.0002559827644091076
2491	0.0
3005	0.0010130198274438307
507	0.00019869514773709007
904	7.228623224058e-05
325	0.00019086069830584975
123	0.002822465873104574
1325	5.99322933215545e-05
869	3.5757709323592054e-05
3411	0.004409565165124475
34	0.0026733281534512135
231	1.964389947699023e-05
575	0.00029954387351621107
2635	0.0
963	0.0
3002	0.0
1175	0.0
3412	0.054788826853492
1857	0.0
2198	0.00027277775048215367
1407	0.0027633944666169137
1408	0.0
1621	0.00016753006422314616
2502	0.0
863	0.00037156805770972303
577	4.220339156813617e-05
2054	0.00015856740687474172
1577	0.00041538820175576557
3300	0.00040458942441412603
442	0.0008879947318065684
503	0.003677348382634781
3270	0.0
2949	0.000598324207334156
1583	0.0
468	0.00031729766182348845
2980	0.0
1931	0.00011267154609475659
620	0.0008264908771066904
2522	0.0
1782	0.0
1191	0.0
264	0.0005725422615616473
2022	0.0009992328716000958
358	0.0
2090	0.0
3314	0.0012905075630494488
913	0.00025277759311871574
1180	0.0002915944335068907
475	0.0003897884724722547
815	2.84937351296765e-05
404	0.00029210219781831926
3099	0.0
2162	0.000718386942612306
3384	0.0
2278	0.0011723501322474163
3116	4.299425667337286e-05
794	0.00014508650819013594
254	0.0012712635904177144
1219	0.0
1741	0.0
710	0.000141897112791305
2443	0.00022816064338991126
1188	5.570883085472313e-05
511	0.0006621704924486909
160	1.936065414615544e-05
1810	0.0
2398	0.0
1367	0.00012286017557515806
1348	5.3594046314862206e-05
3364	0.0006377981328456713
3071	0.003135262563829701
1882	0.0
3247	0.00026344380280374403
3403	4.7199622088686086e-05
93	0.0
2115	0.00037005213950149017
2196	0.0006375410153681337
964	9.804775029104727e-05
1104	0.0
3120	0.0
3241	0.0
3100	0.0005652224800539795
1614	0.0
819	0.0014173179950780835
270	0.0006246233467536769
2124	0.0
1203	0.00045314822755233283
153	0.0
1901	0.000328209107998726
1170	0.0
948	0.00020993078751450884
1005	0.00037664021027428347
87	0.0
1106	0.00016213619463758595
1940	0.0002619540301454733
3086	0.0
1599	0.0029517080769735702
1125	0.000703221355141116
855	0.00025818576320706474
3047	0.0005012497990370596
1765	0.0
2910	0.0
675	0.00038604968493695184
2112	3.597590436339084e-05
3056	0.0
1932	0.0
1429	0.0022433645949375496
3291	0.0
2225	0.0
2962	0.0002668854890565846
256	9.004221971380828e-05
295	0.0010688924805179665
1591	0.0
2744	0.0003015252835705085
3413	0.0037111999247666913
3414	0.003342003124720583
1790	0.00014170896148977622
1984	1.8992502814115262e-05
731	0.000822676046231249
3248	9.132407594878284e-06
392	0.0010320804836748594
3	3.6878151807781076e-05
1280	4.25342470208358e-05
2200	3.6878151807781076e-05
3313	0.0008355187932584212
18	0.0
2628	4.25342470208358e-05
2074	0.00023634169762703708
732	6.751911308710549e-05
1942	6.751911308710549e-05
709	0.000624997326269437
352	3.969419505631126e-05
1890	6.751911308710549e-05
2564	0.00044216458802415686
282	0.0007321054553105697
1352	0.0
2009	1.8992502814115262e-05
1930	0.0
2534	1.8992502814115262e-05
719	0.0
1900	0.0002850120976785906
2490	0.00017732673918301986
387	0.002772851954751658
1237	0.0002908614474157202
1986	0.0
955	6.962258890087824e-05
1471	8.335196399236159e-06
3066	0.0
3415	0.0019595794330982
3416	0.0007129431734255094
215	7.879774581345644e-05
601	0.00023441842378913984
791	1.976347430581845e-05
3276	0.0008112722601107011
391	0.00040307159999954
330	0.0001313881268068793
3362	0.00012535574339268124
1399	0.00012630959709362106
1732	0.0
882	0.0001886152264944556
739	0.0001325128810119628
9	0.003004023903194255
1660	5.521979838022788e-06
109	9.224108350862678e-05
708	0.0008258168033742565
95	0.0002768088461761434
1694	0.00043607351816740437
2072	3.7662417325211395e-05
281	0.0005948315384300421
3417	0.0056053226126906676
55	0.0
1398	0.0
16	0.0001563436402506182
173	0.00018505602364044744
874	0.0007779218101331757
1755	0.0001792654741718879
103	0.0001570895473014128
566	0.0005356491422332414
818	1.1123812955474426e-05
1157	1.000052347983494e-05
3195	2.732651541470175e-06
3418	0.0011162126133816247
513	0.0016586801964607637
1379	0.0006840357065345899
2344	0.0
749	0.0017486196605008856
796	0.0011952354528155398
3419	0.00014284780599472488
1045	0.0011286484367215037
3420	0.008490526417062692
1774	0.0006072246680100592
3121	0.0
1643	0.0
106	0.03757175771277674
1116	0.0003031251973731533
75	0.007376493751463422
996	2.5583957848018853e-05
151	0.0022842592370060535
3281	0.0
1775	0.0
1613	2.4965032840356654e-06
2175	0.0
406	0.00032271675205196597
40	0.04720240299047205
3280	0.0
969	0.0
252	0.005805375718693808
2919	0.0
3421	0.007815017433544135
1447	7.881306336376827e-05
3054	0.0028055491107201705
426	0.0006983858117928769
559	0.004824736823333001
1207	8.888325170070671e-06
2161	2.135838884873185e-05
617	0.0010666688433472826
366	0.0007897194171947911
1222	0.0010723738860155456
691	0.00042964428106274287
569	0.0013091024653628198
1148	0.00024177596097820314
1113	3.5777767173655494e-05
502	3.8655144093008726e-05
1700	0.00011573823002776891
61	0.003162549052429507
1531	7.05465726975971e-05
134	0.0009592503713396595
401	1.3495879615702993e-05
494	0.0001268942343737365
644	0.0009076464436727093
1684	0.00011722683716193424
3422	0.005117112655778793
1251	6.202114156427951e-05
1478	0.0
509	0.0012546772150327072
705	4.833636033048662e-05
70	0.00019838808367567004
274	0.0020095615291532316
3228	0.0
980	0.0007122243228063471
2526	0.0
2866	0.0
3423	0.004821929663528279
3424	0.003336909696538842
592	0.0040398441101678366
1848	0.0
94	0.05126786152963653
1270	0.0011287001161109243
2893	1.3694852588448905e-05
191	0.0018681484930767888
3268	0.0
3374	5.092340416493061e-05
3031	1.6228966390480925e-05
2433	5.518146257321971e-05
2085	0.0
1400	0.0015884933961735146
1899	8.227106797046136e-06
1201	0.00015578968678014703
3179	0.00029330674166540174
2994	0.0
245	0.0
376	9.35931114254187e-05
174	0.00023232017936139385
1887	4.5046241606719544e-05
862	0.0007354923247241053
1032	0.0
3425	0.008098641729943774
3426	0.006342225695283984
1948	0.0005087796278958733
340	0.0006657005976015395
1423	0.0004953306751273636
3305	0.0009551587364388006
921	0.00010231265551695108
677	0.0005848398434471297
1502	1.9110312724717644e-05
108	1.2200265498866194e-05
1776	0.0
320	0.0005688512529064455
185	1.4242849689532462e-05
19	0.0010433312343789245
1619	1.9474927694866886e-05
3387	0.0
3019	0.0008692937859709367
3308	0.0002721625006190959
531	0.0
2601	3.7812952793144624e-05
1010	0.0005107048725582611
1484	0.0005699466975293364
17	2.9913893910985503e-05
1308	0.0004870585083468504
1261	2.3278231814956197e-05
3231	7.801701570852095e-05
78	0.0011977711830783333
797	0.0005304527822376456
3024	7.533331070003548e-06
2082	3.438730029851796e-05
238	0.00022977045924835844
1037	0.00020815113687471968
2740	6.917240660922521e-06
885	0.0
1564	0.0009606844141009747
2809	0.0002700812109750791
3427	0.0026564394445936198
2108	1.5576972126268533e-06
232	0.00023308479840508482
2419	0.0
889	0.00012000064856187352
