4910	18	199
3020	144	4910
3150	16	4910
173	16	4910
4910	46	3782
4910	46	4784
4910	52	69
2240	144	4910
2932	16	4910
4487	292	4910
4910	46	3186
1476	14	4910
4910	46	325
4910	40	366
4910	46	388
3425	16	4910
4910	46	403
4910	46	730
95	16	4910
123	16	4910
4487	380	4910
4910	130	231
3023	16	4910
4910	46	61
4910	46	1844
4910	46	21
4910	46	4830
4910	96	9
4910	46	2972
4910	46	3487
3849	16	4910
3362	16	4910
4910	46	3802
4910	46	3450
4910	40	1248
4910	46	548
4910	46	112
4910	132	211
4910	46	617
3331	16	4910
4910	46	481
3490	16	4910
392	16	4910
4910	46	201
4910	260	3365
4910	40	48
4166	14	4910
4910	118	189
4910	46	3409
4910	126	1476
4910	46	4701
4911	70	649
4911	12	4866
4911	20	21
4866	12	4911
4911	70	132
4911	14	4867
4911	28	4866
4912	290	1379
4912	214	796
749	278	4912
4912	214	513
4912	214	1379
1379	278	4912
4912	214	749
4913	40	3852
211	100	4913
4913	90	357
4913	18	34
4913	40	1222
4913	46	21
4913	18	3005
4913	96	9
4913	132	211
4913	52	69
4913	132	896
3355	144	4913
4913	322	710
4913	322	270
4913	48	21
4913	18	299
618	78	4914
4914	16	3351
4914	16	1735
4914	16	4212
4212	62	4914
3094	78	4914
807	78	4914
4914	302	2079
4914	54	4771
1448	78	4914
809	78	4914
4914	16	396
4914	54	92
4914	54	4909
27	78	4914
4308	62	4914
4852	78	4914
1694	78	4914
4914	16	1779
4914	16	1594
3998	78	4914
4914	16	1913
4914	54	1073
819	78	4914
264	78	4914
3678	78	4914
1170	78	4914
3774	78	4914
4914	16	2944
4914	16	1382
749	278	4915
4915	362	4
4915	214	513
2035	404	4915
4915	290	1379
4915	214	1379
4915	214	749
4916	228	4917
4916	228	4492
4917	32	38
4916	274	2803
4917	78	3918
4917	32	3201
4917	70	1224
4917	74	1983
3382	26	4917
4916	228	3354
883	0	4917
4916	228	342
418	236	4916
4917	70	3873
1944	280	4916
2979	0	4917
4916	228	3867
4916	228	1238
4917	318	140
349	140	4917
4917	74	75
4916	228	1528
4917	70	980
3918	54	4917
4916	276	1033
1615	174	4917
4917	32	1704
4917	70	661
4917	42	1597
1697	0	4917
4917	78	1677
4917	50	63
4917	78	177
4917	176	1615
4916	228	4508
1033	228	4917
4916	228	3252
4917	34	40
332	12	4917
4917	70	292
1238	28	4917
4917	28	3981
4917	78	1100
4917	148	69
4916	228	1151
4917	20	21
4916	228	890
4917	70	106
4916	228	1794
4916	228	785
4916	228	2049
2222	42	4917
4431	0	4917
4754	146	4917
119	146	4917
3033	174	4917
1615	162	4917
4916	228	1753
1259	0	4917
1615	318	4917
4917	78	2966
4917	78	335
4917	28	1238
4453	166	4917
893	26	4917
4916	228	2339
4917	78	3745
3745	54	4917
4916	228	2603
1876	54	4917
4917	32	274
4917	246	252
4916	228	1310
140	318	4917
4917	162	1615
4916	72	814
4916	228	1488
252	160	4917
3303	160	4917
1615	176	4917
4916	276	1482
686	100	4918
4918	18	3462
4918	52	69
4918	48	112
4918	18	3005
3665	144	4918
4918	260	1862
4918	18	146
4918	118	189
4918	18	4783
4918	18	783
4918	50	63
4918	132	1294
4918	90	338
4918	130	309
4919	32	4920
4920	154	1001
496	152	4920
3110	28	4919
2815	228	4919
4920	152	169
4920	152	3176
3929	32	4920
4057	54	4919
4920	152	38
509	270	4920
4919	70	661
4458	32	4920
542	270	4920
4920	152	1176
4919	70	400
4920	212	928
4920	152	377
252	160	4919
4920	270	542
4920	152	2067
4449	32	4920
4920	270	509
928	270	4920
4920	152	4816
4286	154	4920
4920	152	4750
1176	270	4920
3457	152	4920
3888	270	4920
4919	246	272
4380	32	4920
909	270	4920
4920	270	858
4920	270	1176
4919	78	4057
4920	152	928
4920	152	858
4920	152	3604
4919	370	1801
151	154	4920
4920	152	510
4919	32	252
872	152	4920
2067	270	4920
1027	264	4920
409	0	4919
4920	270	3888
553	26	4919
701	152	4920
4919	20	21
1254	152	4920
4920	152	42
4919	70	726
1206	152	4920
4920	154	1176
4920	152	4191
4920	152	4447
3110	12	4919
4920	154	706
587	152	4920
4920	154	290
4920	270	704
4920	152	509
4920	152	3344
4920	152	3673
1697	0	4919
1001	154	4920
4920	152	252
278	154	4920
4919	24	94
4919	28	3110
985	152	4920
4919	32	38
3673	152	4920
4920	152	496
4920	154	151
706	154	4920
4920	152	872
4919	34	40
268	152	4920
3344	152	4920
4920	270	3176
510	152	4920
2686	228	4919
4447	152	4920
4921	330	357
3524	136	4921
4921	20	21
4921	34	40
2345	54	4921
4921	78	731
4921	24	94
4921	78	2345
1396	272	4921
4921	70	117
1808	166	4921
2024	250	4922
4922	68	1519
4922	74	729
285	104	4922
4922	330	357
4922	280	2138
4922	68	2274
4923	200	1308
4923	382	189
418	236	4923
4923	86	21
418	194	4923
4923	72	459
4923	312	189
4923	234	2256
4923	124	1179
285	156	4924
1850	6	4924
1451	6	4924
1695	238	4924
286	238	4924
4924	238	1472
3378	238	4924
3515	156	4924
4924	238	142
484	6	4924
1249	6	4924
1688	6	4924
4924	238	1515
4055	6	4924
3860	156	4924
3016	6	4924
1394	6	4924
933	6	4924
4924	238	1759
4924	238	2228
4126	6	4924
4924	238	604
316	156	4924
4924	238	380
2228	238	4924
1499	6	4924
4924	184	903
3605	6	4924
1247	238	4924
1657	6	4924
4924	112	303
141	6	4924
174	6	4924
4924	116	217
1808	6	4924
317	238	4924
984	6	4924
4924	184	1106
2312	458	4924
3256	6	4924
564	6	4924
4924	238	1695
380	238	4924
4710	6	4924
4924	238	1500
1232	6	4924
1198	6	4924
4924	238	286
142	238	4924
606	156	4924
573	6	4924
344	156	4924
4925	12	3130
4925	78	4844
4925	144	4743
24	12	4925
3893	54	4925
4925	14	3019
4925	28	4019
3404	54	4925
4925	78	4253
4925	70	106
4925	28	3130
4925	298	189
3180	28	4925
4925	34	40
30	28	4925
810	126	4925
4925	28	467
4925	78	3597
4925	28	3180
4925	78	173
4029	28	4925
4925	14	3697
4925	28	30
4925	78	3893
4925	144	810
4925	144	3429
4925	24	94
4925	12	24
762	12	4925
4925	144	1158
4925	14	3405
4925	28	4029
4925	20	21
3019	126	4925
4844	54	4925
4925	174	293
4925	28	24
1749	54	4925
4925	78	999
4925	144	3676
4925	78	3900
4926	378	4927
4927	86	21
4927	408	189
2078	170	4927
4927	308	69
3184	170	4927
4927	266	4834
4926	50	63
4927	72	90
4926	378	2358
4927	6	317
4927	346	189
285	170	4927
4926	378	2643
4927	44	1311
579	236	4927
4927	86	394
4927	300	4927
4926	378	3348
3991	232	4927
1673	378	4927
3551	278	4926
4926	378	448
4927	150	189
4927	386	21
4926	454	3376
1311	60	4927
4926	448	3551
90	60	4927
4927	166	1905
4926	378	1808
4926	454	3991
4928	70	428
4928	20	21
2477	26	4928
4928	34	40
2382	224	4928
837	126	4928
4928	78	889
4929	34	101
4929	394	460
4929	172	2585
4929	172	3635
4929	140	2064
4930	98	4588
4418	278	4930
3647	342	4930
4930	434	4157
4930	456	4418
4930	434	4418
4930	98	2182
4930	434	3046
4930	378	3348
4930	454	4041
4930	456	3046
4930	456	3922
4930	98	3468
4930	456	4588
4930	98	184
4930	434	4235
4930	456	4235
4930	50	63
4930	354	4834
4930	434	3090
2455	278	4930
4930	378	1394
4930	454	4200
4930	434	3626
4930	354	4640
3626	278	4930
4235	278	4930
184	278	4930
4930	434	3468
663	442	4930
4930	456	2455
4930	456	3468
4931	28	4932
4931	28	4615
272	92	4932
42	92	4932
509	92	4931
268	92	4931
4931	50	63
1259	0	4932
4615	28	4932
4931	28	4616
509	92	4932
4286	92	4931
555	228	4932
4932	78	335
928	92	4932
3026	0	4932
4932	12	4931
4461	92	4932
4931	12	4932
4932	28	4616
883	0	4931
335	54	4931
335	54	4932
3798	0	4931
278	92	4932
4616	28	4931
678	0	4932
678	0	4931
3026	0	4931
4931	12	4616
4932	50	63
4615	12	4931
4615	12	4932
4933	420	368
4933	410	368
4933	218	4933
4934	46	21
4934	126	1146
4934	62	123
123	16	4934
807	144	4934
79	16	4934
4934	52	1139
4934	328	1481
4934	52	716
1708	16	4934
1973	14	4934
708	16	4934
4934	126	4638
4934	52	350
386	16	4934
4934	18	601
4934	62	282
3084	16	4934
807	14	4934
2	16	4934
391	16	4934
34	30	4934
4934	304	1973
4392	16	4934
392	16	4934
4934	224	4638
4638	14	4934
4934	126	807
889	16	4934
4934	18	791
4934	126	4149
2628	268	4934
3790	16	4934
737	16	4934
3579	16	4934
16	16	4934
4934	62	386
566	16	4934
4934	62	3790
4934	48	21
4149	144	4934
94	190	4935
4935	340	3709
954	90	4935
4935	326	157
4935	340	3756
4935	340	4566
4935	10	11
4935	340	3708
4935	340	3448
4935	374	1509
1371	222	4935
4935	128	157
4935	340	4677
4935	374	2401
4935	340	4367
4935	340	1242
4936	186	4937
592	356	4936
536	222	4937
4937	50	63
592	60	4936
338	60	4936
112	60	4937
4937	326	592
4936	10	2729
4937	186	592
4937	10	2729
4936	326	112
4057	54	4938
252	92	4938
4938	58	592
4938	78	1677
3457	92	4938
588	228	4938
687	92	4938
151	92	4938
4938	78	2076
704	92	4938
471	262	4938
272	92	4938
290	92	4938
928	92	4938
4938	50	63
509	92	4938
4939	46	3409
4939	46	822
4939	46	4784
4939	96	9
4939	52	69
4939	46	23
4939	18	869
4939	46	446
4939	46	327
4939	46	33
4939	46	1844
4939	46	384
4939	260	648
4939	46	388
1698	144	4939
4939	46	717
4939	46	112
4939	46	325
4939	48	21
4939	46	1684
4939	46	629
4939	46	548
4939	40	1222
4939	46	494
4939	46	61
4939	46	201
4939	40	232
4939	46	4329
3090	278	4940
4940	354	2721
4800	278	4940
4418	278	4940
4940	456	4418
4940	434	3046
4940	434	184
4940	456	2182
3922	278	4940
4940	456	3090
4940	434	4800
4940	98	3922
4940	50	63
3468	278	4940
4940	98	3626
4940	98	4418
3046	278	4940
4940	434	2455
4940	434	4418
4940	362	1386
4940	98	3468
4940	98	3090
3626	278	4940
4940	456	184
322	16	4941
3341	144	4941
4941	40	48
566	16	4941
34	30	4941
3425	16	4941
3150	16	4941
4941	18	4039
282	16	4941
4941	126	4061
3084	16	4941
4941	118	189
4941	18	34
4941	40	366
4941	96	9
4941	40	232
4941	62	173
4941	18	876
3341	14	4941
708	16	4941
4941	260	577
4942	16	4943
4943	22	112
4942	16	4843
4943	46	134
4943	46	3409
211	100	4943
4943	48	21
4943	46	3450
1753	78	4942
4943	46	629
4943	8	1424
4943	18	3005
905	14	4943
4943	46	519
4943	40	366
4943	52	1139
4625	62	4942
1	78	4942
4943	46	822
4942	54	1189
4942	16	2607
520	100	4943
4943	90	755
4942	16	1105
1383	100	4943
4943	46	325
4943	8	9
4943	46	113
3842	144	4943
4942	50	63
4943	40	48
4943	96	9
4942	54	2920
4943	358	2657
4943	46	3974
4008	292	4943
1749	16	4943
4943	62	1749
4943	52	1461
4943	46	61
569	100	4943
1615	78	4942
1586	30	4943
2921	78	4942
3820	78	4942
4943	118	189
4943	292	4008
1189	78	4942
905	78	4942
4944	28	3881
4944	28	3473
4944	24	25
4944	78	138
3473	12	4944
4944	20	112
4944	12	3222
4944	28	3222
3881	12	4944
3472	12	4944
4944	12	3473
4944	20	592
4944	12	3472
3473	28	4944
4650	12	4944
4945	16	4388
1350	62	4945
1	78	4945
4419	78	4945
468	78	4945
4945	16	3533
4945	54	4419
4945	16	266
4946	90	4126
4946	40	48
4946	18	34
4577	144	4946
4946	46	21
4946	90	1902
