2959	69	0.008211423224763138
2959	388	0.0011037316197600787
2959	45	0.000966282229418154
2959	2762	0.0032146627003166684
2959	403	0.0009617036917915352
2959	548	0.001074550837225868
2959	721	0.0032146627003166684
2959	2226	0.0032146627003166684
2959	23	0.0009481778131086809
2959	201	0.0009481778131086809
2959	492	0.0032146627003166684
2959	182	0.0032146627003166684
2959	791	0.0030757737071109396
2959	357	0.0019779699090524618
2959	629	0.0012111071574595269
2959	822	0.002351786178582106
2959	33	0.0009991623537563168
2959	1222	0.001701024278664346
2959	1399	0.00233133880167108
2959	112	0.003286636084234879
2959	157	0.0032146627003166684
2959	691	0.0008573574682819232
2959	426	0.0008573574682819232
2959	61	0.004388703335211425
2959	134	0.001103731619760079
2959	895	0.0032146627003166684
2959	2679	0.0032146627003166684
2959	730	0.0008573574682819232
2959	236	0.0032146627003166684
2959	481	0.0008573574682819232
2959	48	0.002688709006923595
2959	43	0.0009662822294181541
2959	2	0.0032146627003166684
2959	119	0.000857357468281923
2959	113	0.0009617036917915354
2959	2984	0.020263821151506187
69	2964	0.003780508967086067
69	2965	0.0038730409883502323
69	2973	0.0024761124555946453
69	2987	0.00928601330324055
69	2991	0.003971276720869589
69	2993	0.006792028374448266
69	3000	0.003990513450518671
69	3004	0.00791817885141061
69	3006	0.013095978433430227
388	2972	0.0021086568606007955
388	2983	0.0013289601293739808
45	2964	0.002557540313595259
403	2971	0.0012059614155249501
403	2983	0.002039932885609118
548	2964	0.002196839581968511
548	2972	0.001664837792266461
548	2984	0.0019018138241955367
548	2983	0.0010622198581580668
23	2964	0.0014016762322170521
23	2971	0.0010454677970446757
23	2983	0.0015247704939687235
201	2964	0.0014016762322170521
201	2971	0.0010454677970446757
201	2983	0.0015247704939687235
791	2987	0.0032233195130803418
791	2993	0.0022005738981415654
357	2963	0.0021616910493881623
629	2971	0.0023543199630704412
822	2987	0.0028193814122085396
33	2964	0.0011406224453111295
33	2972	0.0022332545764458356
1222	2983	0.0026059938003600677
1222	2985	0.0018314128533829317
1399	2973	0.000873547000094382
1399	2987	0.0026365325880158197
112	2961	0.010688139050977588
112	2971	0.0008520404427424567
112	2972	0.010681835672913441
112	2983	0.0020032785394117347
112	3000	0.003521122997114789
691	2964	0.0015654210517045846
691	2983	0.0017785433255253582
426	2964	0.0015654210517045846
426	2983	0.0017785433255253582
61	2972	0.0062431529023833235
61	2974	0.008740326686839375
134	2972	0.002108656860600796
134	2983	0.0013289601293739808
730	2964	0.0015654210517045846
730	2983	0.0017785433255253582
481	2964	0.0015654210517045846
481	2983	0.0017785433255253582
48	2964	0.0018249651891750931
48	2971	0.0012676813489141247
48	2973	0.0008767037025414732
48	2987	0.003063748917589531
48	2995	0.002133473144861361
43	2964	0.0025575403135952596
119	2964	0.0015654210517045846
119	2983	0.0017785433255253582
113	2971	0.0012059614155249504
113	2983	0.0020399328856091172
2960	2303	1.0662231178496413e-05
2960	2395	1.0662231178496413e-05
2961	2962	0.009948762420698788
2961	1637	0.0014281207362402764
2961	1015	0.0012962623686044712
2961	392	0.0014789286258671218
2961	1084	0.0032146627003166684
2961	1157	0.0032146627003166684
2961	95	0.0017930853231550815
2961	1380	0.0032146627003166684
2961	20	0.009607113565192716
2961	108	0.0032146627003166684
2961	590	0.0014281207362402762
2961	1237	0.0015206446010320904
2961	886	0.0032146627003166684
2961	792	0.0012176348978184621
2961	9	0.0028100099639578697
2961	601	0.0011660915531801243
2961	434	0.0017006202397901909
2961	889	0.0011660915531801243
2961	185	0.0032146627003166684
2961	1216	0.0014281207362402762
2961	232	0.002868011422863638
2961	34	0.0018312799175564881
2961	708	0.0017006202397901909
2961	91	0.0032146627003166684
2962	1899	0.0032146627003166684
2962	405	0.0032146627003166684
2962	1862	0.0032146627003166684
2962	665	0.0032146627003166684
2962	40	0.014104485153592436
2962	731	0.0015742380156486013
2962	657	0.0013536911754901634
1637	2983	0.0031065612430388008
1015	2964	0.002794930379163793
392	2964	0.0022856206958331918
392	3000	0.0012205950824166509
95	2964	0.0022805737854675974
95	2965	0.0011872699174824697
95	2991	0.0014043854865232643
20	2987	0.010331989309239993
20	2989	0.018023435489042415
40	2963	0.007183844003128287
40	2974	0.006540163033710377
40	2976	0.014534418092456092
40	2977	0.022761801318937538
40	2990	0.025545230948913412
40	2992	0.009177083405120435
40	2994	0.006139603619812578
40	3002	0.010407188452084996
40	3007	0.01671058787209081
590	2983	0.0031065612430388008
1237	2987	0.0021256419901902164
1237	2991	0.0018047298016915742
1237	2995	0.0016687242016317236
731	2991	0.0034559993934571696
792	2987	0.0026648743546151964
9	2964	0.002066402436082043
9	2971	0.001423927657686855
9	2983	0.0032147642226091366
9	2993	0.0034465378360047537
9	3000	0.001783104673212418
601	2987	0.0018934198743789606
601	2991	0.0019707664929723956
434	2976	0.0023244031550421983
434	2987	0.0035802917265926244
657	2974	0.0030924462405385734
657	2994	0.001357120055583264
889	2987	0.0018934198743789609
889	2991	0.0019707664929723956
1216	2983	0.0031065612430388008
232	2964	0.001968456084199678
232	2971	0.0012763226800978481
232	2973	0.0010538355096929262
232	2983	0.0023969331484746306
232	2985	0.002321271768142004
34	2971	0.0016918132537973136
34	2987	0.0020464076889865563
34	2991	0.001599441607389436
34	2995	0.001629602777277819
34	3000	0.0012795214881450223
708	2976	0.0023244031550421983
708	2987	0.0035802917265926244
2963	2964	0.004431685640550621
2963	21	0.00464227308410732
2963	322	0.001756807952224898
2964	123	0.0023221795336808384
2964	282	0.0032146627003166684
2964	1783	0.0032146627003166684
2964	1248	0.001378281125713664
2964	327	0.0016387463084303292
2964	325	0.0011969246967006542
2964	21	0.025016927412989092
2964	617	0.0016387463084303292
2964	519	0.0016387463084303292
2964	1153	0.0026927502842999363
2964	311	0.0032146627003166684
2964	494	0.0032146627003166684
2964	366	0.0022971157922703728
2964	651	0.0032146627003166684
2964	1844	0.0032146627003166684
2964	566	0.0021070856076475016
2964	391	0.0020825607620391373
2964	2972	0.01568681788171458
123	2987	0.0018798270335064926
21	2965	0.008772491302646635
21	2968	0.018145023097617362
21	2970	0.049820744903321994
21	2972	0.0474221181826328
21	2977	0.034577044912477393
21	2980	0.02037995524569259
21	2981	0.016458038026122248
21	2983	0.03463387895284267
21	2988	0.014164193516251837
21	2990	0.09385397360843063
21	2991	0.013192952746227034
21	2995	0.015717214912974314
21	2996	0.008159022085983436
21	2998	0.017695709284977924
21	3000	0.01842620813224906
21	3001	0.022700106936511612
21	3004	0.017257643730327576
21	3006	0.03378841314826241
322	3001	0.002007532642424875
1248	2973	0.0007641396882946988
1248	2983	0.0020428439697872565
1248	2995	0.001336406533178838
327	2983	0.001775946617466406
325	2972	0.0020177380036160066
617	2983	0.001775946617466406
519	2983	0.001775946617466406
1153	2987	0.0021400807580045176
1153	2994	0.001450566766626422
1153	3000	0.0007803565158265133
366	2973	0.0008604495087658564
366	2983	0.0029913442648146185
366	2985	0.0019407079484204978
366	2993	0.0027624276493115833
566	2987	0.0018660791227071663
566	3000	0.0008960950367153542
391	2995	0.000908517731187472
391	3000	0.0010119588446372602
2965	894	0.004659904628247207
2965	299	0.00109725003245157
2965	686	0.00113637051946952
2965	1406	0.0032146627003166684
2965	882	0.0032146627003166684
2965	67	0.0012651056762851545
894	2966	0.0033879327584440374
299	2971	0.0012969170121712064
299	2983	0.0021153767744010736
299	2985	0.0014958756597252155
299	2991	0.0013704469705923196
686	2973	0.0008676108540700724
686	2985	0.0010658264257480863
686	2991	0.0018107411639387365
67	2983	0.0024551936465770944
2966	188	0.0032146627003166684
2966	1034	0.0032146627003166684
2966	499	0.0032146627003166684
2966	845	0.001436325240022902
2966	1488	0.009679416070656286
2966	1027	0.0032146627003166684
2966	1405	0.0004225062758186665
2966	1877	0.0038016188910890464
2966	1715	0.0032146627003166684
2966	595	0.0032146627003166684
2966	681	0.0032146627003166684
2966	875	0.0038016188910890464
2966	694	0.0032146627003166684
2966	1002	0.0032146627003166684
2966	1240	0.0004225062758186665
2966	1915	0.001436325240022902
2966	557	0.0032146627003166684
2966	1840	0.0032146627003166684
2966	1452	0.0032146627003166684
2966	464	0.0032146627003166684
2966	553	0.0032146627003166684
2966	2989	0.0068797231241654365
2966	2990	0.04949069377783975
845	2989	0.001778337460293767
1488	2979	0.007466818858378901
1405	2990	0.002792156424498001
1877	2997	0.0010651826453926473
875	2997	0.0010651826453926473
1240	2990	0.002792156424498001
1915	2989	0.001778337460293767
2967	2968	0.005676749583284466
2967	2625	0.0032146627003166684
2967	1622	0.0032146627003166684
2967	407	0.0032146627003166684
2967	1910	0.0007529970759318178
2967	2379	0.0007529970759318178
2967	2385	0.007438610355847249
2967	106	0.011690757310767045
2967	406	0.0007529970759318178
2967	101	0.00099625525501291
2967	475	0.0032146627003166684
2968	1910	0.0024616656243848446
2968	2385	0.009177432921254785
